event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-31 16:52:09 UTC,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.09,551853343,0958063c-c727-4778-9e1a-33ca6a76547f
2019-10-31 16:52:10 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,458.28,566190859,817ec461-370c-4c51-9110-8a80d14f480a
2019-10-31 16:52:10 UTC,purchase,6800139,2053013554834964853,appliances.kitchen.kettle,tefal,36.01,545143705,2f7f2c32-cc56-4a91-a919-01bd463b914d
2019-10-31 16:52:11 UTC,purchase,12717983,2053013553559896355,,michelin,239.39,514280805,1c6cb5f0-2890-4611-bd63-cdcd00f99ec0
2019-10-31 16:52:11 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,566162652,70b381fc-a765-427a-b493-44c3ae0c0e35
2019-10-31 16:52:16 UTC,purchase,17300003,2053013553853497655,,,34.47,562962353,8cfc4d48-bbf7-42d8-a65b-8ce8a0145ef2
2019-10-31 16:52:17 UTC,purchase,5100816,2053013553375346967,,xiaomi,29.58,518874068,bd36c634-13dd-4f53-989c-a0e801255020
2019-10-31 16:52:18 UTC,cart,1005098,2053013555631882655,electronics.smartphone,samsung,139.66,519219964,424e8b35-cc07-4e53-902b-e238665b5015
2019-10-31 16:52:18 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,275.28,566189764,0207423a-77d7-4af4-8e1b-b1dd574ea464
2019-10-31 16:52:18 UTC,purchase,1004247,2053013555631882655,electronics.smartphone,apple,793.84,566190659,daeef7fc-0ad6-4224-8d42-64c2287e8e82
2019-10-31 16:52:18 UTC,cart,1003310,2053013555631882655,electronics.smartphone,apple,720.47,554275610,6490aa76-fd30-40f6-9d2b-f5fa09c51df9
2019-10-31 16:52:21 UTC,cart,1004246,2053013555631882655,electronics.smartphone,apple,749.67,512467084,3d11131d-8c6c-4d78-94fb-f720c931c718
2019-10-31 16:52:23 UTC,purchase,1005203,2053013555631882655,electronics.smartphone,xiaomi,111.64,514940663,74568f07-47af-4fa2-9bc7-4d1d0c7917e2
2019-10-31 16:52:25 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,523747522,5a3919fe-c213-44d6-bda7-85fc0852a8e1
2019-10-31 16:52:27 UTC,purchase,1004839,2053013555631882655,electronics.smartphone,oppo,179.13,554841041,92e91fd6-75c5-49c9-8669-11e6f1949aa8
2019-10-31 16:52:30 UTC,cart,12700971,2053013553559896355,,nokian,47.74,514972478,a08e07c8-0877-4b9e-8188-75dea2404445
2019-10-31 16:52:33 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,565470257,2ce643f1-4060-43d9-aca6-f02af657acc4
2019-10-31 16:52:33 UTC,purchase,12100301,2053013555816432043,kids.skates,,18.02,557622934,36b2a488-b950-4b92-aa0e-f07ebd274f87
2019-10-31 16:52:38 UTC,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,514548199,1fc10542-22d4-42ef-a521-941737734bb1
2019-10-31 16:52:38 UTC,purchase,1002633,2053013555631882655,electronics.smartphone,apple,358.31,558794880,cf5bf006-4d70-42c8-b5e6-9b08fca22858
2019-10-31 16:52:39 UTC,purchase,1005116,2053013555631882655,electronics.smartphone,apple,1014.17,518512610,714e6e31-f279-4e65-9528-953ca7c2c046
2019-10-31 16:52:40 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,525981282,402ed9b0-cff4-4f00-b5ab-c1be0d5636f5
2019-10-31 16:52:40 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,536076746,45eaf50d-f69a-4d79-a9d0-936044908cc9
2019-10-31 16:52:41 UTC,cart,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,564245749,bf4a3a61-5fa3-49b8-8a14-e56227b9c81c
2019-10-31 16:52:45 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,513974181,f22e93d8-44d4-491f-8e9d-64f55769233b
2019-10-31 16:52:45 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.78,554656218,e4957652-59f2-4ef3-a12c-063deb0ac6e5
2019-10-31 16:52:48 UTC,cart,1801805,2053013554415534427,electronics.video.tv,artel,228.76,512382878,07b1a298-8306-472c-995f-9cd79fc54db4
2019-10-31 16:52:51 UTC,purchase,21407710,2053013561579406073,electronics.clocks,casio,18.02,513218046,e295439d-ff8c-48d2-8ef8-83f07c92b8ca
2019-10-31 16:52:59 UTC,purchase,3700621,2053013565983425517,appliances.environment.vacuum,vitek,112.46,520487666,90d9c9bd-3309-45c7-a264-e8826495f9cf
2019-10-31 16:53:00 UTC,purchase,5500276,2053013563139687243,,xiaomi,51.15,513640702,6788cee2-5b83-46a9-aa90-ed23c0485dcf
2019-10-31 16:53:03 UTC,cart,12700971,2053013553559896355,,nokian,47.74,514972478,a08e07c8-0877-4b9e-8188-75dea2404445
2019-10-31 16:53:05 UTC,purchase,1004158,2053013555631882655,electronics.smartphone,samsung,733.61,542681548,230f8264-74a3-454c-97b4-04bf1cf4d8a9
2019-10-31 16:53:06 UTC,purchase,1307074,2053013558920217191,computers.notebook,acer,751.27,516255627,616c5b2b-7a83-44f7-a8dc-31f73abf4bc3
2019-10-31 16:53:08 UTC,cart,1003306,2053013555631882655,electronics.smartphone,apple,577.91,565081049,922e558f-dfe0-4e6e-b033-062f4ed89864
2019-10-31 16:53:12 UTC,purchase,1005205,2053013555631882655,electronics.smartphone,oppo,256.76,558803408,d5633e90-7a93-4223-8d4a-4c71785289f9
2019-10-31 16:53:12 UTC,purchase,11900069,2084217994270999025,,,85.74,513057645,c1ae19ac-ee2f-4ade-b436-209cdfd59c46
2019-10-31 16:53:14 UTC,purchase,12709462,2053013553559896355,,goodyear,78.51,536583057,a7a06b57-3758-472b-a009-a638329ebb0c
2019-10-31 16:53:16 UTC,purchase,26203804,2053013563693335403,,,87.78,524786147,8b7ed19d-6aa5-4846-9b66-8920dc9c1776
2019-10-31 16:53:16 UTC,cart,12701272,2053013553559896355,,triangle,66.67,535744095,bde3044f-f16b-47bc-bb35-25c8e0f419ee
2019-10-31 16:53:18 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.78,515534826,ad6f7b91-b77b-4e5d-acd2-686b67987c1f
2019-10-31 16:53:18 UTC,purchase,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,564245749,bf4a3a61-5fa3-49b8-8a14-e56227b9c81c
2019-10-31 16:53:19 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,540787553,c1dd27c5-ec54-4f0a-9a31-7e837fc8958b
2019-10-31 16:53:19 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,540787553,c1dd27c5-ec54-4f0a-9a31-7e837fc8958b
2019-10-31 16:53:19 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,540787553,c1dd27c5-ec54-4f0a-9a31-7e837fc8958b
2019-10-31 16:53:23 UTC,purchase,15100350,2053013557024391671,,,321.73,531324904,debfaecd-f8c5-497f-b611-eab634f148da
2019-10-31 16:53:23 UTC,cart,1801623,2053013554415534427,electronics.video.tv,lg,389.89,557821343,10c32079-0fea-4159-83ee-bc55be070ed3
2019-10-31 16:53:24 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,523673082,1969ed0e-5832-48ae-94d8-b0196fd87756
2019-10-31 16:53:28 UTC,cart,1004940,2053013555631882655,electronics.smartphone,vivo,141.55,565307890,adfbd101-5d32-40ff-9754-8be0e8c4100b
2019-10-31 16:53:30 UTC,purchase,10701101,2053013561277416167,,ea,68.32,544326285,5121a12a-af16-43ae-bf7b-fbe48c0feaa0
2019-10-31 16:53:31 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,565470257,2ce643f1-4060-43d9-aca6-f02af657acc4
2019-10-31 16:53:32 UTC,purchase,1005098,2053013555631882655,electronics.smartphone,samsung,139.66,519219964,424e8b35-cc07-4e53-902b-e238665b5015
2019-10-31 16:53:42 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,160.57,514432522,d6fa232d-1aad-409e-9fa2-fdd360436aa9
2019-10-31 16:53:42 UTC,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,515635587,b22d0e5e-ea9a-45f0-9b25-c1ca0130201b
2019-10-31 16:53:45 UTC,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,530131574,569cb6a4-b76d-4889-9014-5742b92519d1
2019-10-31 16:53:46 UTC,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,514548199,1fc10542-22d4-42ef-a521-941737734bb1
2019-10-31 16:53:46 UTC,purchase,1004227,2053013555631882655,electronics.smartphone,apple,1000.81,536018957,51ac3e33-ffb2-482f-a99d-89a884be9f41
2019-10-31 16:53:48 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,949.78,554656218,e4957652-59f2-4ef3-a12c-063deb0ac6e5
2019-10-31 16:53:49 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,555646632,9604efe9-61b7-4c19-8a35-2561a1c185dc
2019-10-31 16:53:51 UTC,purchase,3601479,2053013563810775923,appliances.kitchen.washer,indesit,187.65,564490359,a29aba2d-da22-463b-bcb4-81d7357127e1
2019-10-31 16:53:54 UTC,cart,1004227,2053013555631882655,electronics.smartphone,apple,1000.81,517131877,4ed2d64c-3417-4783-9482-b0672893bc45
2019-10-31 16:53:57 UTC,cart,5100816,2053013553375346967,,xiaomi,29.58,513277928,027266dd-b57a-4924-b504-2a2671d79f62
2019-10-31 16:53:59 UTC,purchase,57300036,2173216765583032544,apparel.shirt,jordan,102.71,516787800,6f619028-0492-4e90-be77-82d8d635af3a
2019-10-31 16:54:02 UTC,cart,1005162,2053013555631882655,electronics.smartphone,xiaomi,281.71,561971386,9117e7b3-039b-417d-98d2-79585b789aef
2019-10-31 16:54:02 UTC,purchase,1801805,2053013554415534427,electronics.video.tv,artel,228.76,512382878,07b1a298-8306-472c-995f-9cd79fc54db4
2019-10-31 16:54:03 UTC,cart,1307348,2053013558920217191,computers.notebook,acer,694.97,512813437,83401abc-77f6-43cf-90c0-0b73ca68bfd5
2019-10-31 16:54:04 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,551011444,3643b5bd-e1e7-4000-8682-8bf75fececf2
2019-10-31 16:54:06 UTC,purchase,2601853,2053013563970159485,,artel,149.60,514441700,4956996c-09ee-4051-a234-c3d8667d5ac6
2019-10-31 16:54:07 UTC,cart,1004874,2053013555631882655,electronics.smartphone,samsung,360.36,550800772,b1cd0009-d8b5-4796-b522-9f22a2212044
2019-10-31 16:54:08 UTC,cart,5100816,2053013553375346967,,xiaomi,29.58,513277928,027266dd-b57a-4924-b504-2a2671d79f62
2019-10-31 16:54:12 UTC,cart,1005205,2053013555631882655,electronics.smartphone,oppo,256.76,513873631,5d1238c5-6d2f-46b0-a908-490ad2ac774c
2019-10-31 16:54:13 UTC,purchase,12701400,2053013553559896355,,yokohama,88.81,547364011,7bf70865-33bf-4500-b8c3-d40aa54e08eb
2019-10-31 16:54:15 UTC,cart,1005008,2053013555631882655,electronics.smartphone,xiaomi,94.48,535185567,4626d8f2-eb0b-47f0-aa40-864194cd8877
2019-10-31 16:54:18 UTC,purchase,26300078,2053013563584283495,,lucente,316.10,564916318,a0544c9e-65fe-48dd-9531-3ea5b7cd4b0b
2019-10-31 16:54:20 UTC,cart,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,238.30,536466431,90c25138-4318-4222-a177-a579c828667d
2019-10-31 16:54:21 UTC,cart,12703002,2053013553559896355,,nokian,49.50,552013178,80be4127-814d-42f8-adb9-700e87b0301b
2019-10-31 16:54:22 UTC,purchase,5300157,2053013563173241677,,philips,38.19,545613181,1859d8fb-8e3e-4daa-9601-78c987a932f2
2019-10-31 16:54:22 UTC,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,530131574,569cb6a4-b76d-4889-9014-5742b92519d1
2019-10-31 16:54:23 UTC,cart,1004566,2053013555631882655,electronics.smartphone,huawei,164.85,566091048,6fc8948c-fc18-4d87-9951-a01c5e4c5a38
2019-10-31 16:54:25 UTC,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,530131574,569cb6a4-b76d-4889-9014-5742b92519d1
2019-10-31 16:54:26 UTC,purchase,16700229,2053013559901684381,furniture.kitchen.chair,,216.20,519042009,e0c304f7-3cfa-4d5b-ae67-56f9bd24413f
2019-10-31 16:54:26 UTC,purchase,12711174,2053013553559896355,,triangle,31.92,561092267,215388a2-d7ed-404a-8019-f3ae722d869a
2019-10-31 16:54:28 UTC,purchase,1307348,2053013558920217191,computers.notebook,acer,694.97,512813437,83401abc-77f6-43cf-90c0-0b73ca68bfd5
2019-10-31 16:54:32 UTC,purchase,1004246,2053013555631882655,electronics.smartphone,apple,749.67,512467084,3d11131d-8c6c-4d78-94fb-f720c931c718
2019-10-31 16:54:34 UTC,purchase,4802159,2053013554658804075,electronics.audio.headphone,jbl,8.49,564407230,e5ab8be8-3e2e-40df-811f-870f21b50a6e
2019-10-31 16:54:34 UTC,purchase,1801623,2053013554415534427,electronics.video.tv,lg,389.89,557821343,10c32079-0fea-4159-83ee-bc55be070ed3
2019-10-31 16:54:35 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,551011444,3643b5bd-e1e7-4000-8682-8bf75fececf2
2019-10-31 16:54:38 UTC,purchase,1801805,2053013554415534427,electronics.video.tv,artel,228.76,566191490,420b951c-1cae-49f0-8b8a-8dff63afe10b
2019-10-31 16:54:40 UTC,cart,1005135,2053013555631882655,electronics.smartphone,apple,1665.38,515461650,bd0f4e51-1d40-4b45-91c7-e0e24dac15ab
2019-10-31 16:54:41 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,275.28,523747522,5a3919fe-c213-44d6-bda7-85fc0852a8e1
2019-10-31 16:54:41 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,458.28,566190859,817ec461-370c-4c51-9110-8a80d14f480a
2019-10-31 16:54:42 UTC,purchase,15901903,2053013558190408249,,ikea,4.09,561443414,0e21eb73-5170-4ae7-afb6-63140ce5980a
2019-10-31 16:54:42 UTC,purchase,1005243,2053013555631882655,electronics.smartphone,vivo,463.31,538733543,72ae1435-07c8-4b45-a5a9-442bc09e5414
2019-10-31 16:54:45 UTC,cart,1004874,2053013555631882655,electronics.smartphone,samsung,360.36,550800772,b1cd0009-d8b5-4796-b522-9f22a2212044
2019-10-31 16:54:52 UTC,cart,1004887,2053013555631882655,electronics.smartphone,oppo,153.82,551808646,c1f1ed29-3238-4c01-aaf1-94d31fe93d06
2019-10-31 16:54:53 UTC,purchase,26300084,2053013563584283495,,lucente,510.18,514337524,aa8f05f6-00a7-4687-8a2f-3d79d189720d
2019-10-31 16:54:55 UTC,cart,1005105,2053013555631882655,electronics.smartphone,apple,1348.62,516312773,01cc6c36-f2dc-49ad-be3d-c67c65a89529
2019-10-31 16:54:55 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.78,566192660,bea84804-0dc5-423e-be91-2db5aa18afdd
2019-10-31 16:54:56 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,949.78,515534826,ad6f7b91-b77b-4e5d-acd2-686b67987c1f
2019-10-31 16:54:59 UTC,purchase,53100013,2141229835995840847,,bosch,50.56,490132154,7271f494-3268-4c76-a576-b906c6c8f086
2019-10-31 16:55:00 UTC,purchase,5100817,2053013553375346967,,samsung,50.45,551472907,904909d7-a93f-4c50-aa2b-f0a067dc9885
2019-10-31 16:55:00 UTC,cart,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,566192539,a6129731-6ed8-4521-beed-86292800ba72
2019-10-31 16:55:03 UTC,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,544690095,87b1e2a5-d3cc-4880-86c4-deb81d158807
2019-10-31 16:55:11 UTC,cart,8800444,2053013555573162395,electronics.telephone,nokia,48.08,552609235,b3db9b51-f430-4935-a3ac-b46f76ffdbcf
2019-10-31 16:55:13 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.78,514361656,88ccb32b-dc75-4195-8a5e-0ce90270e03c
2019-10-31 16:55:18 UTC,purchase,14300088,2053013557603205653,electronics.audio.music_tools.piano,yamaha,159.82,521370877,ebd76617-d653-4b59-8abe-4aa1a1af1e86
2019-10-31 16:55:20 UTC,cart,1004723,2053013555631882655,electronics.smartphone,huawei,125.61,535314321,128ffa28-9ce6-43e7-9e07-793466922fec
2019-10-31 16:55:20 UTC,purchase,17300789,2053013553853497655,,bulgari,58.39,544958290,4672910f-3263-4d42-a61d-2cabdf64ae19
2019-10-31 16:55:24 UTC,cart,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.80,532557925,24c1f209-a420-4c76-bfcf-e8d2330f7a84
2019-10-31 16:55:27 UTC,cart,1005162,2053013555631882655,electronics.smartphone,xiaomi,281.71,561971386,9117e7b3-039b-417d-98d2-79585b789aef
2019-10-31 16:55:28 UTC,cart,1003306,2053013555631882655,electronics.smartphone,apple,577.91,551285664,283a9919-1815-4f0e-9244-f872b24646bc
2019-10-31 16:55:28 UTC,cart,1005104,2053013555631882655,electronics.smartphone,apple,977.30,543686090,caa1aaac-c5c9-460b-8551-4ca1a4fce876
2019-10-31 16:55:35 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,552085709,a13502b7-e611-4502-950a-eb660644b2cd
2019-10-31 16:55:41 UTC,cart,3900687,2053013552326770905,appliances.environment.water_heater,ariston,94.99,523597105,abab756a-1677-42f8-8c61-b69cb2ea5925
2019-10-31 16:55:41 UTC,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,557821343,10c32079-0fea-4159-83ee-bc55be070ed3
2019-10-31 16:55:42 UTC,purchase,1004209,2053013555631882655,electronics.smartphone,samsung,88.29,554304502,89d316fd-8a05-487c-b9f5-98a69d55ca44
2019-10-31 16:55:45 UTC,purchase,16200339,2053013556344914381,kids.fmcg.diapers,huggies,17.50,514573625,a26500fc-d4e0-47ab-bddf-80d61251c764
2019-10-31 16:55:48 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,275.28,551518832,a5079668-cc79-4aaf-99b7-8bfdbd568fd4
2019-10-31 16:55:49 UTC,cart,1005014,2053013555631882655,electronics.smartphone,samsung,503.10,566190659,daeef7fc-0ad6-4224-8d42-64c2287e8e82
2019-10-31 16:55:49 UTC,purchase,1005243,2053013555631882655,electronics.smartphone,vivo,463.31,538733543,72ae1435-07c8-4b45-a5a9-442bc09e5414
2019-10-31 16:55:49 UTC,cart,5100577,2053013553341792533,electronics.clocks,samsung,290.84,546128636,8fe96746-91e2-469f-8dec-ab9cbdf72faf
2019-10-31 16:55:51 UTC,purchase,1307350,2053013558920217191,computers.notebook,acer,514.79,532945729,a04c25ae-8283-4747-b035-1e8a27c5e95d
2019-10-31 16:55:54 UTC,purchase,5300245,2053013563173241677,,philips,28.29,534555319,f061af2b-ba20-4c74-9ef3-c48a00263b9f
2019-10-31 16:55:57 UTC,cart,1005008,2053013555631882655,electronics.smartphone,xiaomi,94.48,529447249,27c3b507-d6b3-473e-aaaa-a689d3c874c5
2019-10-31 16:55:59 UTC,purchase,1005205,2053013555631882655,electronics.smartphone,oppo,256.76,513873631,5d1238c5-6d2f-46b0-a908-490ad2ac774c
2019-10-31 16:56:00 UTC,purchase,1307344,2053013558920217191,computers.notebook,asus,540.53,512477329,476d448d-6d34-4fc5-98e8-6051a76f8e5d
2019-10-31 16:56:01 UTC,cart,1005105,2053013555631882655,electronics.smartphone,apple,1348.62,566192929,d8fe5f07-8c7b-4657-b71d-6734b60e701f
2019-10-31 16:56:02 UTC,cart,5100853,2053013553341792533,electronics.clocks,apple,529.70,524360837,f2cdbe4e-cb00-407f-8bba-1533a29e868d
2019-10-31 16:56:03 UTC,purchase,4600346,2053013563944993659,appliances.kitchen.dishwasher,beko,301.44,564951001,e69b02cc-e2f5-4d0e-a5a8-690772eb0f1e
2019-10-31 16:56:04 UTC,cart,1005003,2053013555631882655,electronics.smartphone,huawei,230.95,526029728,e8cdec91-b3f4-4e89-8543-65d16df1bcfa
2019-10-31 16:56:05 UTC,cart,1005003,2053013555631882655,electronics.smartphone,huawei,230.95,526029728,e8cdec91-b3f4-4e89-8543-65d16df1bcfa
2019-10-31 16:56:08 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,551011444,3643b5bd-e1e7-4000-8682-8bf75fececf2
2019-10-31 16:56:11 UTC,cart,1005014,2053013555631882655,electronics.smartphone,samsung,503.10,566190659,daeef7fc-0ad6-4224-8d42-64c2287e8e82
2019-10-31 16:56:12 UTC,purchase,26300084,2053013563584283495,,lucente,510.18,514337524,aa8f05f6-00a7-4687-8a2f-3d79d189720d
2019-10-31 16:56:12 UTC,cart,1005014,2053013555631882655,electronics.smartphone,samsung,503.10,566190659,daeef7fc-0ad6-4224-8d42-64c2287e8e82
2019-10-31 16:56:17 UTC,cart,1004873,2053013555631882655,electronics.smartphone,samsung,362.33,558039123,6e77e60d-62e0-48a6-b9c2-c2bc105ba276
2019-10-31 16:56:17 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,551011444,3643b5bd-e1e7-4000-8682-8bf75fececf2
2019-10-31 16:56:18 UTC,purchase,12701376,2053013553559896355,,yokohama,74.13,543033900,cc7c4359-fee2-4490-8578-c558e5ba3cbd
2019-10-31 16:56:18 UTC,purchase,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,566192539,a6129731-6ed8-4521-beed-86292800ba72
2019-10-31 16:56:19 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,160.57,538511526,4edf36d0-dcc2-4957-a24a-8e42a4d64390
2019-10-31 16:56:20 UTC,cart,1003306,2053013555631882655,electronics.smartphone,apple,577.91,553824434,e061a395-ce6b-4dd2-9728-6f4d434a0552
2019-10-31 16:56:20 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1014.17,518512610,ceaa5844-2f00-4872-ae5d-b64458bd2157
2019-10-31 16:56:22 UTC,purchase,17301668,2053013553853497655,,,36.02,562962353,8cfc4d48-bbf7-42d8-a65b-8ce8a0145ef2
2019-10-31 16:56:22 UTC,purchase,17300751,2053013553853497655,,versace,56.62,532687825,5df81622-4fef-4eaa-9df2-9937b1a61180
2019-10-31 16:56:23 UTC,purchase,21400530,2053013561579406073,electronics.clocks,,155.68,512957853,08eae51f-d9a8-44f0-a32d-c922366c03fb
2019-10-31 16:56:25 UTC,purchase,15700176,2053013559733912211,,bts,231.64,562020610,d239a59a-18f8-4996-ab6e-831b59151e74
2019-10-31 16:56:26 UTC,purchase,5100343,2053013553341792533,electronics.clocks,apple,333.08,565012647,3d50fd4a-931e-4d7a-9ed6-caff75305223
2019-10-31 16:56:27 UTC,purchase,1005121,2053013555631882655,electronics.smartphone,apple,973.42,514476544,7b45d5a9-4e87-462d-9638-1ad052889332
2019-10-31 16:56:27 UTC,purchase,1004957,2053013555631882655,electronics.smartphone,xiaomi,360.11,521571521,cd7f17e5-5ec5-4d4f-8daa-ffa10e824805
2019-10-31 16:56:30 UTC,cart,1005008,2053013555631882655,electronics.smartphone,xiaomi,94.48,563933014,998a2f57-ca2b-4e44-bf15-7706f6efc522
2019-10-31 16:56:32 UTC,purchase,1005101,2053013555631882655,electronics.smartphone,xiaomi,431.40,519573081,03a9da23-2654-4a81-9c38-4b8afdc42ec9
2019-10-31 16:56:34 UTC,purchase,4700660,2053013560899928785,auto.accessories.videoregister,ibox,48.91,539550592,3021a09d-3f5f-483c-8a33-6038980aa298
2019-10-31 16:56:37 UTC,cart,10700812,2053013561277416167,,,37.84,544326285,678ccc3f-2fc7-481a-bbc4-f2cf0149d51f
2019-10-31 16:56:39 UTC,purchase,1005122,2053013555631882655,electronics.smartphone,apple,1027.59,513235645,4198021f-2d5f-45bb-82e8-9be6574fe61f
2019-10-31 16:56:40 UTC,purchase,5300172,2053013563173241677,,philips,56.60,566186532,f1e4a487-c50f-4351-be36-52fb86adf598
2019-10-31 16:56:40 UTC,purchase,1002633,2053013555631882655,electronics.smartphone,apple,358.31,551011444,3643b5bd-e1e7-4000-8682-8bf75fececf2
2019-10-31 16:56:41 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,275.28,512964936,5c812979-b49f-49de-b2d5-a98bd52f7111
2019-10-31 16:56:42 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,275.28,565470257,2ce643f1-4060-43d9-aca6-f02af657acc4
2019-10-31 16:56:42 UTC,cart,8800444,2053013555573162395,electronics.telephone,nokia,48.08,552609235,b3db9b51-f430-4935-a3ac-b46f76ffdbcf
2019-10-31 16:56:43 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,552085709,a13502b7-e611-4502-950a-eb660644b2cd
2019-10-31 16:56:43 UTC,cart,1005102,2053013555631882655,electronics.smartphone,xiaomi,431.32,516144925,6424dc32-da11-402f-9674-92e920adcf66
2019-10-31 16:56:44 UTC,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.09,556353705,9bfdc312-c496-4085-b306-90c465561cd1
2019-10-31 16:56:44 UTC,cart,1802105,2053013554415534427,electronics.video.tv,arg,257.41,519143104,b3dba6e6-f538-4890-848d-a25cb8c0c263
2019-10-31 16:56:46 UTC,purchase,22700797,2053013556168753601,,partner,83.66,557821343,10c32079-0fea-4159-83ee-bc55be070ed3
2019-10-31 16:56:46 UTC,purchase,1801873,2053013554415534427,electronics.video.tv,kivi,411.05,532299173,d191fb7f-a2d2-49a4-a7a2-62ec1118c975
2019-10-31 16:56:47 UTC,purchase,1005104,2053013555631882655,electronics.smartphone,apple,977.30,543686090,caa1aaac-c5c9-460b-8551-4ca1a4fce876
2019-10-31 16:56:48 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,565177948,dfa93808-de44-4272-8aaa-d4feeda7519e
2019-10-31 16:56:49 UTC,cart,1004873,2053013555631882655,electronics.smartphone,samsung,362.33,535176520,972c0335-f266-44de-b8b9-ddf2d4ada6e4
2019-10-31 16:56:49 UTC,cart,1005105,2053013555631882655,electronics.smartphone,apple,1348.62,566192929,d8fe5f07-8c7b-4657-b71d-6734b60e701f
2019-10-31 16:56:50 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,565343666,1be790c8-8f47-4fd7-a7c2-943ce5e5878e
2019-10-31 16:56:52 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,565343666,1be790c8-8f47-4fd7-a7c2-943ce5e5878e
2019-10-31 16:56:56 UTC,cart,1003306,2053013555631882655,electronics.smartphone,apple,577.91,553824434,e061a395-ce6b-4dd2-9728-6f4d434a0552
2019-10-31 16:56:56 UTC,purchase,1005116,2053013555631882655,electronics.smartphone,apple,1014.17,518512610,ceaa5844-2f00-4872-ae5d-b64458bd2157
2019-10-31 16:57:01 UTC,purchase,38600158,2080463777718862211,,,4.12,562969040,574ac6c8-90bb-4988-b183-37177292d60b
2019-10-31 16:57:02 UTC,purchase,10700812,2053013561277416167,,,37.84,544326285,678ccc3f-2fc7-481a-bbc4-f2cf0149d51f
2019-10-31 16:57:02 UTC,purchase,1005014,2053013555631882655,electronics.smartphone,samsung,503.10,566190659,daeef7fc-0ad6-4224-8d42-64c2287e8e82
2019-10-31 16:57:04 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.64,548807266,cf965f64-2083-41d3-a103-1569cb4c6798
2019-10-31 16:57:10 UTC,cart,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,544690095,87b1e2a5-d3cc-4880-86c4-deb81d158807
